entry_time,exit_time,side,entry,exit,sl,tp_vwap,atr,r,reason,bars_held,cum_r
2022-01-10 21:00:00,2022-01-10 22:00:00,long,28091.999,28273.999,28021.046610027075,28295.216424892726,59.126991644105416,2.5651003450263796,TIMEOUT,12,20.884757985860393
2022-01-10 23:10:00,2022-01-10 23:35:00,long,28238.519,28200.040364883236,28200.040364883236,28289.621020592047,32.065529263970085,-0.9999999999999987,SL,5,19.884757985860393
2022-01-11 01:05:00,2022-01-11 01:55:00,long,28156.469,28121.443120660624,28121.443120660624,28216.114714285708,29.188232782814712,-0.9999999999999769,SL,10,18.884757985860418
2022-01-11 04:20:00,2022-01-11 04:35:00,short,28263.999,28294.417121142986,28294.417121142986,28190.97063522013,25.348434285822936,-0.9999999999999469,SL,3,17.88475798586047
2022-01-11 04:40:00,2022-01-11 05:40:00,short,28311.319,28303.519,28340.714467877053,28197.896368421054,24.49622323087736,0.265347026712517,TIMEOUT,12,18.15010501257299
2022-01-11 06:45:00,2022-01-11 07:45:00,short,28301.369,28266.419,28319.595671449377,28229.555991869925,15.188892874481178,1.9175196138838018,TIMEOUT,12,20.06762462645679
2022-01-11 09:00:00,2022-01-11 09:10:00,long,28211.319,28191.734274741484,28191.734274741484,28238.725574923552,16.32060438209699,-0.999999999999949,SL,2,19.06762462645684
2022-01-11 09:40:00,2022-01-11 09:45:00,long,28176.319,28149.86234206886,28149.86234206886,28236.564470085472,22.047214942616904,-0.9999999999999699,SL,1,18.06762462645687
2022-01-11 11:25:00,2022-01-11 11:40:00,short,28331.519,28377.104318832695,28377.104318832695,28237.928347826084,37.98776569391168,-1.0000000000000129,SL,3,17.067624626456855
2022-01-11 12:15:00,2022-01-11 13:15:00,short,28426.519,28431.319,28462.673755686657,28248.552018018017,30.12896307221551,-0.1327626174990448,TIMEOUT,12,16.93486200895781
2022-01-12 10:00:00,2022-01-12 10:45:00,short,28791.999,28715.40657575758,28825.426783763538,28715.40657575758,27.856486469616193,2.2912803548155147,VWAP,9,19.226142363773327
2022-01-12 11:15:00,2022-01-12 11:40:00,long,28651.999,28718.755250000006,28612.14013032514,28718.755250000006,33.21572472904898,1.6748154311589205,VWAP,5,20.900957794932246
2022-01-12 12:15:00,2022-01-12 13:15:00,long,28676.369,28676.419,28644.17416381389,28716.758752252266,26.829030155092788,0.0015530440879981888,TIMEOUT,12,20.902510839020245
2022-01-12 13:50:00,2022-01-12 14:45:00,long,28651.469,28623.64981119839,28623.64981119839,28713.296984031935,23.182657334675984,-1.0000000000000202,SL,11,19.902510839020223
2022-01-12 15:05:00,2022-01-12 15:55:00,long,28626.319,28708.161637362642,28599.587173843847,28708.161637362642,22.276521796792302,3.0616178963819602,VWAP,10,22.964128735402184
2022-01-12 18:00:00,2022-01-12 18:45:00,long,28658.319,28628.827762206725,28628.827762206725,28705.316174280877,24.576031494393803,-1.0000000000000555,SL,9,21.964128735402127
2022-01-12 20:00:00,2022-01-12 20:35:00,long,28566.469,28531.23082232011,28531.23082232011,28697.21788386123,29.365148066576438,-0.999999999999957,SL,7,20.96412873540217
2022-01-13 03:15:00,2022-01-13 03:35:00,short,28584.319,28607.286510212532,28607.286510212532,28540.924250000004,19.139591843778707,-0.9999999999999346,SL,4,19.964128735402234
2022-01-13 04:40:00,2022-01-13 05:25:00,short,28584.469,28603.406719907747,28603.406719907747,28552.0571871345,15.781433256454445,-1.0000000000000466,SL,9,18.964128735402188
2022-01-13 05:30:00,2022-01-13 06:30:00,short,28609.519,28574.469,28626.455952799624,28557.47526865671,14.114127333020571,2.0694395511792396,TIMEOUT,12,21.033568286581428
2022-01-13 06:45:00,2022-01-13 07:45:00,short,28589.419,28574.469,28603.72795086779,28563.609894308942,11.924125723157339,1.0448005684088972,TIMEOUT,12,22.078368854990323
2022-01-13 08:35:00,2022-01-13 09:00:00,short,28609.319,28624.59347693417,28624.59347693417,28565.92175641026,12.728730778475146,-0.9999999999999754,SL,5,21.078368854990348
2022-01-13 12:05:00,2022-01-13 12:15:00,long,28514.269,28484.48422346611,28484.48422346611,28571.348999999995,24.820647111577085,-0.9999999999999832,SL,2,20.078368854990366
2022-01-13 12:20:00,2022-01-13 12:50:00,long,28439.519,28407.38219021685,28407.38219021685,28569.584055928408,26.780674819291097,-1.0000000000000513,SL,6,19.078368854990316
2022-01-14 05:55:00,2022-01-14 06:25:00,short,28269.519,28293.357348635647,28293.357348635647,28195.91251851852,19.865290529704705,-1.000000000000056,SL,6,18.07836885499026
2022-01-14 07:40:00,2022-01-14 07:55:00,long,28149.469,28121.30433589468,28121.30433589468,28206.33957347669,23.470553421099815,-0.9999999999999862,SL,3,17.078368854990273
2022-01-14 08:00:00,2022-01-14 08:55:00,long,28071.319,28039.5143470556,28039.5143470556,28203.213432989673,26.50387745366605,-1.0000000000000235,SL,11,16.07836885499025
2022-01-14 11:15:00,2022-01-14 11:50:00,long,28104.369,28184.67762745096,28057.486812177467,28184.67762745096,39.068489852109415,1.712988048999849,VWAP,7,17.7913569039901
2022-01-14 14:35:00,2022-01-14 15:20:00,short,28254.999,28290.513355058116,28290.513355058116,28185.060325757564,29.59529588176289,-1.0000000000000164,SL,9,16.79135690399008
2022-01-14 15:45:00,2022-01-16 18:00:00,short,28329.519,28360.288194227,28360.288194227,28191.91349122806,25.64099518916647,-0.9999999999999878,SL,7,15.791356903990094
2022-01-17 03:15:00,2022-01-17 03:30:00,long,28319.419,28352.802000000007,28296.573214878572,28352.802000000007,19.038154267857305,1.461232337718736,VWAP,3,17.25258924170883
2022-01-17 04:30:00,2022-01-17 05:30:00,short,28389.419,28399.369,28409.00051089567,28353.27112121213,16.31792574638792,-0.5081323935120649,TIMEOUT,12,16.744456848196766
2022-01-17 06:15:00,2022-01-17 07:05:00,short,28394.519,28406.093648892816,28406.093648892816,28364.522684210537,9.645540744013326,-1.0000000000000167,SL,10,15.74445684819675
2022-01-17 08:00:00,2022-01-17 09:00:00,short,28409.269,28384.469,28418.129973483552,28371.820215277792,7.384144569626785,2.798789551287267,TIMEOUT,12,18.543246399484016
2022-01-17 10:35:00,2022-01-17 10:45:00,short,28409.519,28422.441367631174,28422.441367631174,28378.613724409464,10.76863969264372,-1.0000000000001175,SL,2,17.5432463994839
2022-01-17 19:00:00,2022-01-17 19:50:00,short,28479.519,28503.18198576241,28503.18198576241,28385.454207100604,19.719154802009438,-0.9999999999999544,SL,10,16.543246399483944
2022-01-17 19:55:00,2022-01-17 20:05:00,short,28531.319,28566.948414670478,28566.948414670478,28390.267629629638,29.691178892065633,-0.999999999999995,SL,2,15.54324639948395
2022-01-19 14:30:00,2022-01-19 14:45:00,long,27644.519,27697.357400000004,27607.912706994244,27697.357400000004,30.505244171463016,1.443423948764667,VWAP,3,16.986670348248616
2022-01-19 15:40:00,2022-01-19 15:55:00,long,27644.469,27604.837640240214,27604.837640240214,27697.07037566137,33.02613313315607,-1.0000000000000004,SL,3,15.986670348248616
2022-01-19 16:00:00,2022-01-19 18:25:00,long,27599.369,27559.2874894289,27559.2874894289,27695.61065803108,33.40125880924826,-0.9999999999999813,SL,9,14.986670348248634
2022-01-19 23:15:00,2022-01-20 00:15:00,short,27814.519,27859.369,27876.11045722351,27665.14946153846,51.32621435292543,-0.7281854013819067,TIMEOUT,12,14.258484946866727
2022-01-20 00:50:00,2022-01-20 01:15:00,long,27751.999,27814.852333333332,27701.776464546263,27814.852333333332,41.852112878113886,1.2514966193061074,VWAP,5,15.509981566172835
2022-01-20 03:05:00,2022-01-20 03:15:00,long,27749.269,27711.048996040874,27711.048996040874,27814.682070175437,31.850003299271556,-1.0000000000000084,SL,2,14.509981566172826
2022-01-20 03:20:00,2022-01-20 04:10:00,long,27689.999,27648.144177588118,27648.144177588118,27808.53160162602,34.87901867656702,-1.0000000000000422,SL,10,13.509981566172783
2022-01-20 07:40:00,2022-01-20 08:35:00,long,27719.999,27761.4637670251,27697.427104949562,27761.4637670251,18.80991254203213,1.8370086752770936,VWAP,11,15.346990241449877
2022-01-20 09:55:00,2022-01-20 10:00:00,short,27844.319,27876.679905818033,27876.679905818033,27760.841388888894,26.967421515026867,-1.0000000000000435,SL,1,14.346990241449834
2022-01-20 12:35:00,2022-01-20 13:35:00,short,27949.999,27861.419,27978.20526978796,27789.01595175439,23.5052248233002,3.140436529392065,TIMEOUT,12,17.4874267708419
2022-01-20 14:05:00,2022-01-20 14:30:00,short,27914.419,27799.64115686276,27944.912054677836,27799.64115686276,25.410878898196245,3.764065107608627,VWAP,5,21.251491878450526
2022-01-20 15:05:00,2022-01-20 15:10:00,long,27724.999,27687.313763053888,27687.313763053888,27799.762791208806,31.404364121759283,-1.0000000000000262,SL,1,20.2514918784505
2022-01-20 15:15:00,2022-01-20 15:25:00,long,27689.469,27649.637647735242,27649.637647735242,27798.634561594215,33.192793553965714,-0.9999999999999938,SL,2,19.25149187845051
2022-01-20 15:30:00,2022-01-20 15:40:00,long,27639.469,27598.479799954202,27598.479799954202,27796.454115864537,34.15766670483352,-0.999999999999958,SL,2,18.25149187845055
2022-01-20 15:45:00,2022-01-20 15:55:00,long,27576.369,27534.077727222804,27534.077727222804,27793.545666666676,35.24272731432913,-0.9999999999999901,SL,2,17.25149187845056
2022-01-21 00:50:00,2022-01-21 00:55:00,short,27519.269,27572.004112156355,27572.004112156355,27422.275363636367,43.9459267969629,-0.9999999999999942,SL,1,16.25149187845057
2022-01-21 07:10:00,2022-01-21 07:20:00,long,27549.469,27591.47873180077,27519.48001194795,27591.47873180077,24.990823376706476,1.4008385920811275,VWAP,2,17.652330470531695
2022-01-21 07:55:00,2022-01-21 08:25:00,long,27534.999,27589.23594444445,27502.56842535323,27589.23594444445,27.025478872307968,1.672401585084187,VWAP,6,19.324732055615883
2022-01-21 09:05:00,2022-01-21 09:15:00,long,27514.369,27482.91243528512,27482.91243528512,27585.69212121212,26.21380392906366,-1.000000000000034,SL,2,18.324732055615847
2022-01-21 09:55:00,2022-01-21 10:15:00,long,27489.469,27442.521026776587,27442.521026776587,27580.979111111108,39.123311019512634,-0.9999999999999755,SL,4,17.324732055615872
2022-01-21 10:20:00,2022-01-21 10:50:00,long,27399.469,27576.083053333332,27347.039395672113,27576.083053333332,43.69133693990588,3.368594052871591,VWAP,6,20.69332610848746
2022-01-21 11:50:00,2022-01-21 12:20:00,long,27486.419,27424.84157717891,27424.84157717891,27570.430025641024,51.31451901757491,-1.0000000000000067,SL,6,19.693326108487454
2022-01-21 12:55:00,2022-01-21 13:55:00,long,27429.469,27469.269,27369.651665106936,27561.799683760677,49.84777907755371,0.66535896443982,TIMEOUT,12,20.358685072927276
2022-01-21 14:30:00,2022-01-21 15:10:00,long,27379.519,27325.21059544661,27325.21059544661,27549.856295238096,45.257003794493286,-0.9999999999999748,SL,8,19.3586850729273
2022-01-21 15:15:00,2022-01-21 16:00:00,long,27294.419,27244.010661219767,27244.010661219767,27540.904380434786,42.0069489835278,-1.000000000000028,SL,9,18.358685072927273
2022-01-23 22:30:00,2022-01-23 22:45:00,short,27414.419,27459.82211482018,27459.82211482018,27309.919121212122,37.83592901681557,-1.0000000000000142,SL,3,17.35868507292726
2022-01-24 02:50:00,2022-01-24 03:20:00,long,27509.999,27562.622333333333,27478.16438065546,27562.622333333333,26.52884945378197,1.653022226017639,VWAP,6,19.0117072989449
2022-01-24 03:45:00,2022-01-24 03:55:00,long,27484.369,27448.92848290729,27448.92848290729,27553.63907246376,29.53376424392401,-1.000000000000015,SL,2,18.011707298944884
2022-01-24 04:00:00,2022-01-24 04:20:00,long,27429.999,27392.793056832114,27392.793056832114,27547.26410204081,31.00495263990562,-0.9999999999999878,SL,4,17.011707298944895
2022-01-24 04:25:00,2022-01-24 05:10:00,long,27379.999,27344.2236354409,27344.2236354409,27534.5288765432,29.81280379925139,-0.9999999999999569,SL,9,16.011707298944938
2022-01-24 05:15:00,2022-01-24 05:20:00,long,27324.319,27285.257020847883,27285.257020847883,27512.161239583325,32.551649293431524,-0.9999999999999709,SL,1,15.011707298944966
2022-01-24 05:25:00,2022-01-24 05:45:00,long,27276.519,27234.54851797598,27234.54851797598,27505.698595959588,34.975401686683256,-0.999999999999968,SL,4,14.011707298944998
2022-01-24 19:55:00,2022-01-24 20:40:00,long,27106.999,27021.96828123159,27021.96828123159,27246.42389393939,70.85893230700644,-1.000000000000008,SL,9,13.011707298944991
2022-01-24 23:05:00,2022-01-25 00:05:00,long,26974.519,26911.295386611364,26911.295386611364,27221.838392764854,52.68634449053092,-0.9999999999999872,SL,12,12.011707298945003
2022-01-25 01:00:00,2022-01-25 02:00:00,short,27161.999,27101.269,27225.009550625502,27025.041051282056,52.508792187919994,0.963806844998727,TIMEOUT,12,12.97551414394373
2022-01-25 08:10:00,2022-01-25 09:10:00,long,26964.519,27044.999,26921.364750507713,27076.389606060606,35.961874576906304,1.864938006033051,TIMEOUT,12,14.84045214997678
2022-01-25 09:45:00,2022-01-25 09:55:00,long,26996.369,26944.630499183146,26944.630499183146,27068.0094519774,43.11541734737684,-1.0000000000000162,SL,2,13.840452149976764
2022-01-25 10:05:00,2022-01-25 10:30:00,long,26874.519,27063.385857923495,26817.172538582097,27063.385857923495,47.78871784825181,3.2934352574461534,VWAP,5,17.133887407422918
2022-01-25 11:40:00,2022-01-25 11:55:00,long,26969.319,27056.288361702133,26901.546118623846,27056.288361702133,56.4774011467935,1.283247221251178,VWAP,3,18.417134628674095
2022-01-25 12:50:00,2022-01-25 13:25:00,long,26974.319,27052.23175268818,26915.12051621239,27052.23175268818,49.33206982300594,1.3161275036657727,VWAP,7,19.733262132339867
2022-01-25 13:40:00,2022-01-25 13:55:00,short,27164.369,27221.305951488466,27221.305951488466,27051.487888888903,47.44745957372286,-1.0000000000000004,SL,3,18.733262132339867
2022-01-25 19:55:00,2022-01-25 20:15:00,long,26959.269,26891.196908862752,26891.196908862752,27080.908348484845,56.72674261437221,-1.0000000000000226,SL,4,17.733262132339846
2022-01-25 21:40:00,2022-01-25 22:40:00,long,26981.999,27036.319,26925.256450648234,27070.025652835408,47.2854577931383,0.957306300484526,TIMEOUT,12,18.69056843282437
2022-01-26 03:05:00,2022-01-26 03:15:00,short,27124.999,27157.733576182032,27157.733576182032,27037.543912280704,27.278813485027538,-0.9999999999999825,SL,2,17.69056843282439
2022-01-26 03:20:00,2022-01-26 03:25:00,short,27174.519,27208.725639895016,27208.725639895016,27046.17794308943,28.505533245847428,-0.9999999999999599,SL,1,16.690568432824428
2022-01-26 03:30:00,2022-01-26 04:05:00,short,27234.469,27270.542010929887,27270.542010929887,27054.199852713176,30.060842441572497,-0.9999999999999624,SL,7,15.690568432824465
2022-01-26 04:10:00,2022-01-26 04:20:00,short,27269.419,27302.390522193426,27302.390522193426,27083.843771241827,27.47626849452071,-0.9999999999999705,SL,2,14.690568432824495
2022-01-26 04:25:00,2022-01-26 05:20:00,short,27314.519,27348.595375458804,27348.595375458804,27095.232209876543,28.396979549002374,-1.000000000000041,SL,11,13.690568432824454
2022-01-26 14:05:00,2022-01-26 14:15:00,short,27334.269,27226.233137254905,27382.109603248624,27226.233137254905,39.86716937385371,2.2582462470976763,VWAP,2,15.94881467992213
2022-01-26 14:50:00,2022-01-26 15:05:00,long,27094.999,27015.471883269332,27015.471883269332,27226.239614525144,66.27259727555462,-1.0000000000000224,SL,3,14.948814679922107
2022-01-26 15:25:00,2022-01-26 18:05:00,long,26831.519,26979.519,26740.035645482392,27215.27296057348,76.23612876467253,1.617780641958376,TIMEOUT,12,16.566595321880484
2022-01-26 19:15:00,2022-01-26 19:20:00,long,26991.269,26904.144865900667,26904.144865900667,27189.276452830192,72.6034450827767,-1.0000000000000095,SL,1,15.566595321880476
2022-01-26 20:00:00,2022-01-26 20:20:00,long,26826.469,26726.39811321755,26726.39811321755,27179.99194117647,83.39240565204325,-0.9999999999999865,SL,4,14.56659532188049
2022-01-27 08:50:00,2022-01-27 09:40:00,short,26726.519,26765.843490069194,26765.843490069194,26466.32635202492,32.77040839099452,-0.9999999999999998,SL,10,13.56659532188049
2022-01-27 13:25:00,2022-01-27 13:50:00,long,26464.319,26546.945152263368,26401.434808078353,26546.945152263368,52.403493268039426,1.3139415445827693,VWAP,5,14.88053686646326
2022-01-27 18:10:00,2022-01-27 18:45:00,short,26690.519,26549.210189279718,26762.109412819656,26549.210189279718,59.65867734971305,1.973851038912919,VWAP,7,16.85438790537618
2022-01-27 19:30:00,2022-01-27 19:35:00,long,26370.999,26287.33479208875,26287.33479208875,26552.07058139532,69.72017325937456,-1.0000000000000042,SL,1,15.854387905376175
2022-01-27 21:40:00,2022-01-27 22:40:00,short,26743.269,26718.469,26817.023874431703,26556.916441217127,61.46239535975267,0.3362489624053797,TIMEOUT,12,16.190636867781556
2022-01-28 02:25:00,2022-01-28 02:55:00,long,26640.369,26702.65077777778,26601.234860579785,26702.65077777778,32.611782850177754,1.5914947588092985,VWAP,6,17.782131626590854
2022-01-28 03:10:00,2022-01-28 03:20:00,long,26593.319,26551.29091377176,26551.29091377176,26693.19028205128,35.02340519019865,-0.9999999999999899,SL,2,16.782131626590864
2022-01-28 03:25:00,2022-01-28 04:25:00,long,26508.369,26523.519,26465.06476040691,26682.65431746031,36.08686632757518,0.349850271990894,TIMEOUT,12,17.13198189858176
2022-01-28 04:35:00,2022-01-28 05:35:00,long,26483.519,26455.519,26431.80549901442,26645.83763095238,43.09458415465001,-0.5414446801388989,TIMEOUT,12,16.59053721844286
2022-01-28 12:00:00,2022-01-28 13:00:00,short,26638.419,26523.999,26698.216413645594,26505.404540229854,49.83117803799421,1.91346068373702,TIMEOUT,12,18.503997902179883
2022-01-28 14:15:00,2022-01-28 14:25:00,long,26433.269,26373.867546421978,26373.867546421978,26516.244542635624,49.50121131501935,-0.9999999999999877,SL,2,17.503997902179893
2022-01-28 14:30:00,2022-01-28 15:00:00,long,26363.999,26514.050561904733,26304.07025600914,26514.050561904733,49.94061999238219,2.5038329174330984,VWAP,6,20.00783081961299
2022-01-28 15:50:00,2022-01-28 16:05:00,short,26638.419,26698.10225505778,26698.10225505778,26514.394165794034,49.73604588148259,-0.9999999999999865,SL,3,19.007830819613005
2022-01-30 18:35:00,2022-01-30 19:05:00,long,26615.319,26558.68471428636,26558.68471428636,26687.10525,47.19523809470083,-0.9999999999999925,SL,6,18.007830819613012
