entry_time,exit_time,side,entry,exit,sl,tp_vwap,atr,r,reason,bars_held,cum_r
2023-07-24 09:55:00,2023-07-24 10:55:00,long,32524.319,32658.654017182143,32494.97743809729,32658.654017182143,24.451301585593644,4.578318551260416,VWAP,12,-64.1863471115966
2023-07-24 12:05:00,2023-07-24 12:30:00,short,32714.419,32747.09562465459,32747.09562465459,32652.08147023811,27.23052054548994,-1.0000000000000182,SL,5,-65.18634711159662
2023-07-24 19:00:00,2023-07-24 20:00:00,short,32771.369,32681.369,32795.18118454663,32666.32817274941,19.843487122191853,3.779577628577397,TIMEOUT,12,-61.40676948301922
2023-07-24 20:05:00,2023-07-24 20:15:00,long,32611.469,32671.984466666683,32577.581040564437,32671.984466666683,28.239966196303982,1.785751271974563,VWAP,2,-59.62101821104466
2023-07-24 23:05:00,2023-07-24 23:50:00,long,32588.519,32550.626005547438,32550.626005547438,32659.131939068102,31.57749537713559,-0.9999999999999961,SL,9,-60.62101821104465
2023-07-25 02:00:00,2023-07-25 03:00:00,short,32668.269,32676.419,32693.887673601814,32598.73433333333,21.348894668178186,-0.31812732097981955,TIMEOUT,12,-60.93914553202447
2023-07-25 08:45:00,2023-07-25 10:00:00,long,32601.519,32628.92194736842,32586.121172948406,32628.92194736842,12.831522542996227,1.7796632782403556,VWAP,4,-59.15948225378411
2023-07-25 12:00:00,2023-07-25 13:00:00,long,32581.519,32611.369,32561.23352928098,32627.0514702381,16.904558932517652,1.4714965412170073,TIMEOUT,12,-57.687985712567105
2023-07-25 14:15:00,2023-07-25 14:35:00,short,32656.999,32673.88486771771,32673.88486771771,32623.981395833336,14.07155643142262,-1.0000000000000866,SL,4,-58.68798571256719
2023-07-25 18:35:00,2023-07-25 20:00:00,long,32603.419,32625.560208053685,32586.410707346146,32625.560208053685,14.173577211545648,1.3017889863662961,VWAP,6,-57.38619672620089
2023-07-25 22:35:00,2023-07-25 23:35:00,short,32688.369,32693.419,32728.483789607188,32621.004017921136,33.428991339323325,-0.12588873204754447,TIMEOUT,12,-57.512085458248436
2023-07-26 03:15:00,2023-07-26 03:25:00,long,32595.469,32571.707462306935,32571.707462306935,32653.131499999996,19.801281410889143,-0.9999999999999677,SL,2,-58.5120854582484
2023-07-26 04:05:00,2023-07-26 04:35:00,long,32583.999,32557.616711895294,32557.616711895294,32643.98439999999,21.985240087253757,-1.0000000000000326,SL,6,-59.512085458248436
2023-07-26 05:30:00,2023-07-26 05:40:00,long,32528.369,32504.26627906119,32504.26627906119,32621.097706467655,20.085600782340613,-0.9999999999999898,SL,2,-60.51208545824843
2023-07-26 14:40:00,2023-07-26 15:00:00,short,32633.519,32569.115390977422,32668.544917602736,32569.115390977422,29.188264668946093,1.8387415214369325,VWAP,4,-58.6733439368115
2023-07-26 20:00:00,2023-07-26 20:15:00,long,32465.999,32568.32178867101,32436.48194451661,32568.32178867101,24.597546236157662,3.466564906130098,VWAP,3,-55.2067790306814
2023-07-26 20:30:00,2023-07-26 20:55:00,short,32675.999,32722.749650234055,32722.749650234055,32569.32814046121,38.958875195045664,-0.9999999999999996,SL,5,-56.2067790306814
2023-07-26 22:30:00,2023-07-26 23:05:00,short,32718.269,32762.862829617494,32762.862829617494,32585.038107468106,37.161524681246036,-0.9999999999999635,SL,7,-57.20677903068137
2023-07-26 23:10:00,2023-07-27 00:05:00,short,32798.319,32837.98957316409,32837.98957316409,32591.71573647467,33.05881097007712,-0.9999999999999475,SL,11,-58.20677903068132
2023-07-28 07:10:00,2023-07-28 08:00:00,short,32695.999,32734.718592533045,32734.718592533045,32574.06904385965,32.266327110870904,-1.0000000000000036,SL,10,-59.20677903068132
