dt,open,high,low,close,vwap,atr,rsi2,adx15
2023-01-15 20:45:00,25847.269,25850.419,25832.319,25845.319,25840.024784313726,35.60450832090864,47.211166069936226,19.371263074117653
2023-01-15 20:50:00,25850.319,25870.519,25845.519,25867.469,25840.628904761907,34.86132915512951,78.6617330570221,19.371263074117653
2023-01-15 20:55:00,25870.419,25885.999,25867.419,25870.269,25841.571500000002,33.698377072620126,81.45508442271577,19.371263074117653
2023-01-15 21:00:00,25872.999,25900.999,25867.319,25892.419,25842.796927927928,33.69706442457585,93.96157813926135,18.13500373037235
2023-01-15 21:05:00,25895.319,25897.269,25877.319,25885.519,25843.95233333333,32.71513125139192,66.16260920060321,18.13500373037235
2023-01-15 21:10:00,25890.319,25895.369,25867.369,25870.519,25844.819,32.37833616200678,28.938415559660626,18.13500373037235
2023-01-15 21:15:00,25865.999,25880.999,25865.999,25880.999,25845.5985,31.137026436149156,60.2155135454116,16.987048625466
2023-01-15 21:20:00,25877.519,25882.469,25865.269,25865.269,25846.218105691052,30.141524547852843,25.94084993562494,16.987048625466
2023-01-15 21:25:00,25870.369,25872.999,25860.269,25865.319,25846.693761904757,28.89784422300618,26.20787136859022,16.987048625466
2023-01-15 21:30:00,25862.369,25870.519,25850.369,25852.469,25846.951713178292,28.272998207077276,9.185317868626655,16.41824131454827
2023-01-15 21:35:00,25855.319,25855.369,25820.269,25825.419,25846.650212121207,28.760641192285938,2.4595463577093426,16.41824131454827
2023-01-15 21:40:00,25827.519,25830.519,25815.369,25817.999,25846.086777777775,27.78845253569419,1.7546734071863455,16.41824131454827
2023-01-15 21:45:00,25815.519,25837.469,25815.519,25835.419,25845.72552173913,27.37142021171609,58.1158349923967,16.84081553069014
2023-01-15 21:50:00,25832.999,25840.999,25832.369,25832.519,25845.503609929074,26.03274733945073,48.795569772985765,16.84081553069014
2023-01-15 21:55:00,25835.999,25837.469,25830.999,25835.469,25845.277402777774,24.63540824377576,61.392385378622116,16.84081553069014
2023-01-15 22:00:00,25832.419,25845.519,25832.419,25842.469,25845.17246938775,23.811450512077386,82.18800397093034,17.23320587425045
2023-01-15 22:05:00,25845.519,25845.519,25842.319,25845.419,25845.157399999996,22.339204046929055,87.74963236623246,17.23320587425045
2023-01-15 22:10:00,25842.419,25845.519,25835.469,25835.469,25845.033117647054,21.461403757862644,28.24891462052095,17.23320587425045
2023-01-15 22:15:00,25830.999,25835.419,25820.269,25825.999,25844.690730769227,21.01416063230108,12.331865248906936,17.871881031715585
2023-01-15 22:20:00,25820.319,25825.469,25820.269,25820.999,25844.267238993707,19.922434872850975,7.731617783812098,17.871881031715585
2023-01-15 22:25:00,25822.419,25825.469,25820.269,25820.469,25843.856160493822,18.870832381933102,7.16498273578739,17.871881031715585
2023-01-15 22:30:00,25815.999,25820.999,25810.369,25810.419,25843.312030303026,18.282201497509384,1.8957919628781923,18.711888230947114
2023-01-15 22:35:00,25812.469,25815.519,25785.419,25790.469,25842.48745238095,19.126329961972896,0.4836595880067023,18.711888230947114
2023-01-15 22:40:00,25795.319,25795.319,25775.319,25780.999,25841.459233918125,19.188734964689118,0.28331128163721075,18.711888230947114
2023-01-15 22:45:00,25777.469,25790.469,25777.469,25785.999,25840.479689655167,18.746682467211322,30.62787476245505,20.253394219538713
2023-01-15 22:50:00,25787.469,25802.999,25787.369,25802.999,25839.756118644065,18.621919433839086,77.39801039720061,20.253394219538713
2023-01-15 22:55:00,25805.319,25810.519,25800.319,25807.319,25839.194388888885,18.02035375999349,83.1661118288796,20.253394219538713
2023-01-15 23:00:00,25810.369,25810.999,25780.519,25780.519,25838.399054644804,18.910328491422497,19.961092514255228,21.684792637516626
2023-01-15 23:05:00,25785.999,25787.519,25765.319,25780.419,25837.420881720423,19.145305027749515,19.848520996078335,21.684792637516626
2023-01-15 23:10:00,25785.269,25792.519,25772.999,25785.369,25836.567042328035,19.17206895433887,48.56529556127784,21.684792637516626
2023-01-15 23:15:00,25787.999,25795.999,25780.319,25785.999,25835.79941666666,18.9226354576004,52.86404176016349,23.315910206269265
2023-01-15 23:20:00,25787.419,25787.419,25780.469,25785.419,25835.009205128197,18.067447210628995,45.81386609570744,23.315910206269265
2023-01-15 23:25:00,25787.269,25805.999,25787.269,25805.999,25834.475060606055,18.246915267012504,94.82179323785539,23.315910206269265
2023-01-15 23:30:00,25802.469,25815.999,25802.469,25812.999,25834.117059701486,17.909992747940098,96.7942021789664,23.889270324496817
2023-01-15 23:35:00,25810.419,25817.419,25810.369,25810.519,25833.803117647054,17.1342789802303,76.22197135976663,23.889270324496817
2023-01-15 23:40:00,25812.419,25812.419,25800.269,25802.999,25833.388999999996,16.778259053071096,33.3003120708171,23.889270324496817
2023-01-15 23:45:00,25805.519,25805.519,25792.369,25795.999,25832.882904761904,16.519097692137553,16.257135440846028,24.356721869387503
2023-01-15 23:50:00,25797.519,25810.519,25797.519,25805.999,25832.485666666664,16.376304999842045,65.98987695038201,24.356721869387503
2023-01-15 23:55:00,25807.469,25827.419,25805.469,25817.519,25832.26784259259,16.77442607128195,85.63935481401734,24.356721869387503
2023-01-16 00:00:00,25815.999,25825.999,25807.319,25807.319,25813.54566666667,16.910538494761834,42.330638122299604,24.32598908183134
2023-01-16 00:05:00,25810.269,25817.519,25802.269,25817.419,25812.974000000002,16.791928602278848,71.18700098036169,24.32598908183134
2023-01-16 00:10:00,25815.519,25825.519,25815.419,25820.269,25815.450111111113,16.31393370211597,77.53180384781459,24.32598908183134
2023-01-16 00:15:00,25822.519,25825.519,25817.369,25820.319,25816.854833333335,15.730795580536363,77.70407411241297,24.297451493386333
2023-01-16 00:20:00,25817.319,25825.369,25815.999,25820.469,25817.606333333337,15.276453039069407,78.68465997893735,24.297451493386333
2023-01-16 00:25:00,25815.419,25820.999,25815.369,25820.269,25817.81844444445,14.587420679135953,70.425110033099,24.297451493386333
2023-01-16 00:30:00,25815.519,25825.999,25815.519,25820.469,25818.22471428572,14.294033487769068,75.55674099297438,24.246436726420267
2023-01-16 00:35:00,25815.519,25830.519,25810.319,25825.999,25818.731500000005,14.715888238642759,97.69300373927472,24.246436726420267
2023-01-16 00:40:00,25822.419,25830.519,25822.319,25825.319,25819.54492592593,14.250467650168327,79.89810746835299,24.246436726420267
2023-01-16 00:45:00,25822.369,25825.999,25802.469,25807.469,25818.788333333338,14.913291389441936,7.564004819381736,24.60412003859131
2023-01-16 00:50:00,25810.999,25810.999,25795.419,25800.419,25817.287484848486,14.960913433053092,4.410153550658009,24.60412003859131
2023-01-16 00:55:00,25795.269,25810.419,25792.319,25800.369,25815.933166666666,15.185133902120885,4.384224116378675,24.60412003859131
2023-01-16 01:00:00,25805.269,25820.469,25800.519,25815.269,25815.637205128205,15.536195766255263,78.77173743823079,25.235207670554242
2023-01-16 01:05:00,25817.999,25820.519,25805.269,25805.269,25815.259714285716,15.515753211522744,38.53287800007208,25.235207670554242
2023-01-16 01:10:00,25800.519,25800.519,25775.269,25775.999,25813.171,16.55034226784255,9.656416981334928,25.235207670554242
2023-01-16 01:15:00,25780.519,25800.469,25775.269,25795.319,25811.744833333334,17.168174962996705,54.58518260760881,26.280844741774434
2023-01-16 01:20:00,25792.419,25800.369,25785.469,25800.369,25810.78350980392,17.00616246563964,63.9559474964685,26.280844741774434
2023-01-16 01:25:00,25805.269,25805.999,25800.319,25800.999,25810.319925925927,16.197150860951115,65.72071845139166,26.280844741774434
2023-01-16 01:30:00,25805.269,25810.999,25800.369,25807.469,25810.107245614035,15.799497228026109,82.90867393707099,27.251793450764612
2023-01-16 01:35:00,25805.469,25810.419,25800.319,25810.419,25809.9545,15.392390283167257,88.27140679748042,27.251793450764612
2023-01-16 01:40:00,25805.519,25805.519,25800.999,25805.469,25809.67074603175,14.965790977226876,42.99654457446499,27.251793450764612
2023-01-16 01:45:00,25802.419,25815.269,25802.419,25815.269,25809.730515151517,14.814663050281997,81.19254800592248,27.880508724750918
2023-01-16 01:55:00,25810.419,25815.469,25810.419,25815.469,25809.90682608696,14.117187118118945,81.693230458825,27.880508724750918
2023-01-16 02:00:00,25810.269,25815.999,25810.269,25815.999,25810.081083333338,13.518102323967561,83.9568248253895,28.415692264405664
2023-01-16 02:05:00,25810.469,25810.469,25805.319,25805.519,25809.96193333334,13.31538072939847,14.254308614908382,28.415692264405664
2023-01-16 02:10:00,25807.269,25815.319,25807.269,25810.319,25810.000666666674,13.064282105869957,51.29484808181045,28.415692264405664
2023-01-16 02:15:00,25812.469,25815.469,25810.269,25810.269,25810.074802469142,12.50254766973644,50.83733184827507,29.075364793028264
2023-01-16 02:20:00,25815.999,25815.999,25805.369,25810.469,25810.09400000001,12.368794264755339,54.111680357214176,29.075364793028264
2023-01-16 02:25:00,25812.419,25820.469,25812.369,25817.519,25810.324747126444,12.199594674415671,91.94300683981704,29.075364793028264
2023-01-16 02:30:00,25815.419,25825.369,25815.269,25825.369,25810.71400000001,12.049623626243019,97.15897531156634,28.994121651475893
2023-01-16 02:35:00,25820.319,25825.999,25810.319,25825.269,25811.030612903232,12.308936224368539,95.58245174271634,28.994121651475893
2023-01-16 02:40:00,25822.999,25825.999,25815.319,25820.369,25811.328479166674,12.192583636913664,36.90199616051847,28.994121651475893
2023-01-16 02:45:00,25822.269,25822.269,25820.469,25820.469,25811.623646464654,11.457399091419935,38.4444647828871,28.874702468709945
2023-01-16 02:50:00,25822.419,25825.999,25820.319,25820.319,25811.93507843138,11.044727727747105,35.817708552651055,28.874702468709945
2023-01-16 02:55:00,25815.999,25825.419,25815.999,25825.419,25812.230619047627,10.928675747193877,88.6325917175968,28.874702468709945
2023-01-16 03:00:00,25830.519,25830.519,25825.269,25830.319,25812.688166666674,10.523056050965742,95.59613948881221,28.437767769413128
2023-01-16 03:05:00,25825.519,25830.999,25810.999,25830.269,25812.996297297304,11.199980618753903,94.41577111447349,28.437767769413128
2023-01-16 03:10:00,25835.999,25840.369,25820.319,25830.319,25813.45259649123,11.83212486027143,94.55034966423376,28.437767769413128
2023-01-16 03:15:00,25835.999,25845.519,25830.469,25840.999,25814.107547008553,12.072687370252094,99.5175343173488,27.03617430402343
2023-01-16 03:20:00,25845.519,25860.269,25840.419,25855.269,25815.054500000006,12.628209700948268,99.85957294871517,27.03617430402343
2023-01-16 03:25:00,25852.469,25875.469,25850.319,25870.999,25816.28721138212,13.522623293737782,99.9452086976912,27.03617430402343
2023-01-16 03:30:00,25867.319,25890.519,25850.269,25880.319,25817.654238095245,15.43172162989937,99.96819339610613,26.56176757495877
2023-01-16 03:35:00,25875.999,25890.519,25870.269,25870.319,25819.035201550396,15.775884370620844,52.60917103783723,26.56176757495877
2023-01-16 03:40:00,25867.999,25885.999,25860.319,25870.419,25820.24453030304,16.483321201290806,53.05397607456636,26.56176757495877
2023-01-16 03:45:00,25872.369,25875.519,25860.269,25867.519,25821.30062962964,16.395226829770035,34.352894627570436,26.1212470408273
2023-01-16 03:50:00,25865.519,25875.519,25865.269,25875.319,25822.403565217403,15.956282056215034,77.33306675851736,26.1212470408273
2023-01-16 03:55:00,25872.269,25875.999,25855.369,25865.319,25823.32183687944,16.290119052199746,28.869006309010558,26.1212470408273
2023-01-16 04:00:00,25867.369,25875.419,25867.319,25870.269,25824.315180555564,15.847967691328492,56.10351344229299,25.430228550905063
2023-01-16 04:05:00,25867.519,25880.519,25865.319,25870.469,25825.290428571436,15.80168428480508,57.42089613544089,25.430228550905063
2023-01-16 04:10:00,25865.469,25880.519,25862.369,25880.519,25826.27400000001,15.969421121604823,89.39794365633773,25.430228550905063
2023-01-16 04:15:00,25877.369,25885.999,25870.519,25875.319,25827.274098039226,15.934462470061591,50.303890574879226,25.189728551877298
2023-01-16 04:20:00,25880.469,25885.469,25875.269,25875.519,25828.264064102572,15.524858007914387,51.921201148866565,25.189728551877298
2023-01-16 04:25:00,25877.369,25890.369,25875.319,25875.319,25829.24654716982,15.490939578777594,48.748272805615294,25.189728551877298
2023-01-16 04:30:00,25880.999,25880.999,25865.999,25865.999,25830.01974074075,15.455872466007765,7.2807575246915945,25.137109105730715
2023-01-16 04:35:00,25860.519,25865.999,25855.519,25860.419,25830.576575757583,15.100453004150037,3.6068628923227095,25.137109105730715
2023-01-16 04:40:00,25857.469,25857.469,25845.269,25845.269,25830.911559523818,15.10399207528228,0.9643888351952654,25.137109105730715
2023-01-16 04:45:00,25840.319,25845.519,25820.419,25830.369,25830.932450292406,15.817992641333444,0.39506826544513274,23.872362684446216
2023-01-16 04:50:00,25832.269,25832.269,25815.269,25820.319,25830.789114942538,15.902421738381054,0.21992597690812943,23.872362684446216
2023-01-16 04:55:00,25822.319,25835.519,25822.319,25835.519,25830.794706214696,15.852248757068173,57.377023734692045,23.872362684446216
2023-01-16 05:00:00,25830.999,25840.519,25830.999,25835.999,25830.878777777783,15.399945274420478,58.865229790874075,22.897844102934016
2023-01-16 05:05:00,25837.419,25850.319,25835.269,25850.319,25831.115229508203,15.374949183390392,86.65883381016988,22.897844102934016
2023-01-16 05:10:00,25852.269,25860.519,25850.269,25855.319,25831.506419354842,15.008881384576794,90.93570923603026,22.897844102934016
2023-01-16 05:15:00,25850.469,25860.999,25850.269,25860.999,25831.917783068788,14.703246999964135,94.75552874686942,21.434142977746266
2023-01-16 05:20:00,25857.999,25862.519,25847.369,25860.519,25832.30660416667,14.735157928538229,88.4553074017715,21.434142977746266
2023-01-16 05:25:00,25857.999,25870.419,25857.999,25865.369,25832.803358974365,14.569789505071348,95.074025632695,21.434142977746266
2023-01-16 05:30:00,25870.369,25870.999,25865.269,25865.999,25833.327888888896,13.938375968994793,95.71260364460132,20.4712832748235
2023-01-16 05:35:00,25867.519,25875.519,25865.519,25865.519,25833.85810447762,13.657063399780878,79.92442545279658,20.4712832748235
2023-01-16 05:40:00,25870.319,25870.319,25860.319,25865.419,25834.321254901966,13.395844585510815,74.78442888888956,20.4712832748235
2023-01-16 05:45:00,25870.269,25885.469,25867.269,25880.999,25834.953009661844,13.87114140083142,98.8014967120732,20.112238765193826
2023-01-16 05:50:00,25875.999,25880.419,25865.369,25870.469,25835.483476190486,13.996774157914963,43.19219933660474,20.112238765193826
2023-01-16 05:55:00,25865.469,25875.369,25865.469,25870.319,25835.97505633804,13.704147432349453,42.51053072820607,20.112238765193826
2023-01-16 06:00:00,25875.519,25875.999,25870.369,25870.369,25836.478814814825,13.130994044324513,43.10910696008398,19.778840291966276
2023-01-16 06:05:00,25865.269,25870.999,25860.269,25860.369,25836.85415981736,12.959494469729874,8.346760059519113,19.778840291966276
2023-01-16 06:10:00,25855.469,25870.469,25855.469,25865.269,25837.217423423434,13.105244864749169,48.80430794179172,19.778840291966276
2023-01-16 06:15:00,25870.369,25870.369,25865.999,25865.999,25837.62060000001,12.533441660124126,54.75514079241947,18.969087658810846
2023-01-16 06:20:00,25860.999,25860.999,25855.469,25855.469,25837.879701754395,12.390338684400891,12.57768108680925,18.969087658810846
2023-01-16 06:25:00,25860.469,25860.469,25845.369,25850.519,25838.064627705633,12.583885921229555,7.294765452613234,18.969087658810846
2023-01-16 06:30:00,25847.519,25850.469,25845.319,25845.519,25838.1804957265,12.05646549828464,3.9462492284021096,17.73098670762103
2023-01-16 06:35:00,25850.519,25855.519,25845.319,25855.519,25838.356932489456,11.92386081983579,66.13198663785556,17.73098670762103
2023-01-16 06:40:00,25860.519,25870.419,25857.369,25870.419,25838.70333333334,12.136442189847623,88.43806542933021,17.73098670762103
2023-01-16 06:45:00,25865.269,25870.999,25860.419,25865.469,25839.035748971197,12.025267747715514,61.5176321056632,17.02001522574781
2023-01-16 06:50:00,25860.519,25870.369,25860.269,25860.269,25839.335747967485,11.887748622878588,37.52116635019103,17.02001522574781
2023-01-16 06:55:00,25870.999,25870.999,25865.319,25865.469,25839.672212851412,11.805052292672944,64.90247355208575,17.02001522574781
2023-01-16 07:00:00,25860.999,25860.999,25855.319,25855.519,25839.881817460326,11.686834271767838,24.243153615940486,16.359827421151245
2023-01-16 07:05:00,25857.319,25865.419,25855.319,25860.319,25840.122647058834,11.57348896664172,52.7827449404771,16.359827421151245
2023-01-16 07:10:00,25855.469,25860.469,25855.419,25860.469,25840.339658914734,11.107525469024404,53.868919207257655,16.359827421151245
2023-01-16 07:15:00,25865.999,25865.999,25860.269,25860.369,25840.59106896552,10.723416506951201,52.26583834014932,15.746795888311578
2023-01-16 07:20:00,25855.269,25860.319,25855.269,25860.319,25840.796121212126,10.321743899311727,50.75541208309736,15.746795888311578
2023-01-16 07:25:00,25865.319,25865.319,25860.369,25860.369,25841.034580524345,9.941619335075176,53.4461254341089,15.746795888311578
2023-01-16 07:30:00,25855.519,25860.999,25855.269,25860.469,25841.233222222225,9.640789382569777,61.79596532610041,15.174551735547492
2023-01-16 07:35:00,25862.469,25870.269,25860.419,25865.519,25841.498816849817,9.655732998100403,98.00138171271757,15.174551735547492
2023-01-16 07:40:00,25860.319,25865.269,25860.319,25865.269,25841.73925362319,9.337466355378998,89.59468837357885,15.174551735547492
2023-01-16 07:45:00,25870.269,25875.369,25867.469,25875.319,25842.07236917563,9.391933044280394,98.68234198103869,15.155945575105038
2023-01-16 07:50:00,25872.319,25875.369,25870.369,25870.369,25842.39112765957,9.07822354111751,53.04556950357036,15.155945575105038
2023-01-16 07:55:00,25867.419,25870.999,25865.469,25870.469,25842.670999999995,8.824779002466174,53.9068345183337,15.155945575105038
2023-01-16 08:05:00,25875.419,25875.419,25870.269,25875.269,25842.993722222218,8.56229478800441,83.30494250510935,15.13866842612276
2023-01-16 08:10:00,25880.469,25880.999,25875.269,25880.269,25843.3633298969,8.359988017432636,92.83087746785215,15.13866842612276
2023-01-16 08:15:00,25885.319,25890.419,25880.269,25880.269,25843.774442176862,8.487846016187552,92.83087746785215,15.846117882589967
2023-01-16 08:20:00,25882.269,25885.999,25880.269,25885.469,25844.17987542087,8.290857015031268,97.87495293898903,15.846117882589967
2023-01-16 08:25:00,25880.419,25885.269,25880.419,25885.269,25844.57459999999,8.059367228243268,92.84975709022837,15.846117882589967
2023-01-16 08:30:00,25880.319,25885.519,25880.269,25880.469,25844.945996699662,7.858698140511606,26.800604354091575,16.503035235023802
2023-01-16 08:35:00,25882.369,25885.519,25880.269,25880.319,25845.30962091502,7.6723625590464914,25.659778387613386,16.503035235023802
2023-01-16 08:40:00,25885.519,25885.999,25880.319,25885.999,25845.68628155339,7.530050947686048,82.39949033024845,16.503035235023802
2023-01-16 08:45:00,25887.999,25890.519,25885.419,25890.419,25846.100698717935,7.3564758799940835,91.95539621213254,17.326194753883964
2023-01-16 08:50:00,25885.419,25890.419,25880.369,25885.519,25846.475317460307,7.548870459994713,41.72604083833091,17.326194753883964
2023-01-16 08:55:00,25887.999,25895.469,25887.999,25890.419,25846.898150943387,7.720379712852286,72.15066458364072,17.326194753883964
2023-01-16 09:00:00,25885.369,25895.999,25885.369,25890.419,25847.3065389408,7.92820973336291,72.15066458364072,18.344589718135353
2023-01-16 09:05:00,25895.519,25900.469,25895.319,25900.319,25847.782425925918,8.079766180979792,94.66425601300946,18.344589718135353
2023-01-16 09:10:00,25905.319,25905.999,25900.419,25905.999,25848.299458715584,7.908354310909828,97.2319614953581,18.344589718135353
2023-01-16 09:15:00,25900.419,25905.999,25890.519,25892.519,25848.73624242423,8.44918614584481,29.606566174295693,19.722791561964897
2023-01-16 09:20:00,25895.999,25895.999,25890.369,25890.369,25849.12821921921,8.247815706855967,24.230731962917403,19.722791561964897
2023-01-16 09:25:00,25895.369,25895.369,25890.369,25895.369,25849.526202380945,8.01582887065197,58.92236736566932,19.722791561964897
2023-01-16 09:30:00,25890.269,25890.469,25882.369,25885.999,25849.851448377573,8.371841094176828,21.694097559376047,20.293839934971487
2023-01-16 09:35:00,25890.369,25900.269,25890.369,25897.369,25850.256280701746,8.793138158878515,69.09007508280285,20.293839934971487
2023-01-16 09:40:00,25895.419,25905.319,25892.319,25895.269,25850.66827536231,9.093628290387192,56.46544725458766,20.293839934971487
2023-01-16 09:45:00,25892.369,25895.999,25887.469,25890.269,25851.018080459762,9.053369126788025,30.193344083417387,21.24508132116788
2023-01-16 09:50:00,25887.519,25890.519,25885.269,25885.419,25851.326207977203,8.781699903446023,15.869197379773311,21.24508132116788
2023-01-16 10:00:00,25882.419,25885.999,25877.999,25885.999,25851.597446327676,8.725864196057023,24.442557101173605,21.346613716783644
2023-01-16 10:05:00,25890.519,25890.519,25875.519,25875.519,25851.84048459383,9.17401675348152,5.219823785352915,21.346613716783644
2023-01-16 10:10:00,25870.269,25875.469,25870.269,25875.469,25852.022944444438,8.893729842518555,5.180944687815227,21.346613716783644
2023-01-16 10:15:00,25880.519,25880.519,25880.519,25880.519,25852.258449035806,8.619177710910035,62.141546660640415,20.85235517271624
2023-01-16 10:20:00,25885.269,25885.269,25880.269,25880.269,25852.501704918024,8.360665017273606,58.652975232532704,20.85235517271624
2023-01-16 10:25:00,25885.369,25890.419,25880.419,25885.999,25852.770897018963,8.488474658897024,88.4292752694849,20.85235517271624
2023-01-16 10:30:00,25890.999,25890.999,25885.319,25890.369,25853.062225806443,8.287869326118686,94.48608110816473,20.42073370826548
2023-01-16 10:35:00,25892.469,25897.519,25890.369,25895.319,25853.39294666666,8.206592945681741,97.47747097997396,20.42073370826548
2023-01-16 10:40:00,25900.519,25900.519,25895.419,25895.419,25853.73997883597,7.991836306704527,97.53157839439537,20.42073370826548
2023-01-16 10:45:00,25890.319,25900.519,25890.319,25897.269,25854.07301574802,8.149562284797113,98.62379035946995,20.550463348086076
2023-01-16 10:50:00,25895.419,25900.999,25892.519,25895.469,25854.40314062499,8.173164978740145,52.99419245061173,20.550463348086076
2023-01-16 10:55:00,25897.319,25897.319,25895.469,25895.519,25854.72639018087,7.721510337401459,54.172129612488334,20.550463348086076
2023-01-16 11:00:00,25900.269,25900.269,25890.419,25890.419,25855.026205128193,7.873545313301251,8.863071649849587,20.697097768589444
2023-01-16 11:05:00,25887.519,25895.999,25885.999,25895.319,25855.311798982177,8.025434933779733,65.04389296292365,20.697097768589444
2023-01-16 11:10:00,25895.999,25905.269,25895.999,25905.269,25855.666853535342,8.162903867081233,90.0225691764977,20.697097768589444
2023-01-16 11:15:00,25900.419,25900.999,25895.269,25900.419,25855.991882205504,8.294125019432574,53.059994641331095,20.442340225583095
2023-01-16 11:20:00,25900.369,25900.369,25890.369,25890.519,25856.273676616904,8.419544660901884,19.826376917898457,20.442340225583095
2023-01-16 11:25:00,25895.319,25895.469,25885.319,25895.469,25856.538950617272,8.543148613694711,50.70304864361609,20.442340225583095
2023-01-16 11:30:00,25890.999,25900.419,25890.369,25895.419,25856.8247107843,8.650780855573869,50.31161153034645,20.14435755721786
2023-01-16 11:35:00,25900.319,25900.999,25890.269,25890.419,25857.095301703153,8.799296508747132,19.776283170987185,20.14435755721786
2023-01-16 11:40:00,25885.519,25895.999,25885.269,25895.519,25857.35013526569,8.937203900979448,64.1558390717406,20.14435755721786
2023-01-16 11:45:00,25900.319,25900.999,25895.369,25900.999,25857.65065467625,8.70097505090956,83.62407071373585,19.90771998197074
2023-01-16 11:50:00,25895.369,25900.319,25890.519,25890.519,25857.90876190475,8.828048261558846,27.173666864427986,19.90771998197074
2023-01-16 11:55:00,25887.519,25895.269,25887.519,25890.999,25858.145312056728,8.751044814304644,31.41474668221916,19.90771998197074
2023-01-16 12:00:00,25887.319,25890.519,25885.519,25885.519,25858.349821596235,8.517398756139995,13.484395399807596,19.68798509066984
2023-01-16 12:05:00,25890.419,25895.519,25885.999,25890.519,25858.575899766893,8.623298844987138,57.622317329904696,19.68798509066984
2023-01-16 12:10:00,25885.269,25890.519,25885.269,25890.269,25858.784995370363,8.382348927488056,54.825279811309,19.68798509066984
2023-01-16 12:15:00,25887.269,25895.319,25887.269,25890.469,25859.007298850567,8.358609718381715,58.08094014803178,19.456095315141706
2023-01-16 12:20:00,25892.319,25895.519,25890.319,25895.519,25859.245506849307,8.13299473849736,90.96463642629686,19.456095315141706
2023-01-16 12:25:00,25892.519,25895.419,25890.369,25895.419,25859.480133786838,7.919923685747652,88.223736621799,19.456095315141706
2023-01-16 12:30:00,25892.519,25895.469,25885.519,25885.519,25859.678481981973,8.064929136765729,12.664843438475074,19.24076909500844
2023-01-16 12:35:00,25890.419,25890.519,25885.519,25890.469,25859.874167785227,7.846005626996748,52.955732488387774,19.24076909500844
2023-01-16 12:40:00,25892.369,25897.999,25890.369,25895.419,25860.105644444437,7.83057665363991,75.53183973531289,19.24076909500844
2023-01-16 12:45:00,25890.469,25895.519,25885.319,25890.469,25860.306505518754,7.999821178379968,38.540950770136256,19.261510929591008
2023-01-16 12:50:00,25887.319,25890.469,25885.369,25885.369,25860.482574561396,7.792691094210126,19.182626751146913,19.261510929591008
2023-01-16 13:00:00,25887.319,25887.319,25885.369,25885.369,25860.649479302825,7.375356016052312,19.182626751146913,19.280771204560537
2023-01-16 18:00:00,25872.519,25875.519,25862.519,25875.469,25860.71778787878,8.48068772919133,3.9147806507518794,18.92653160841647
2023-01-16 18:05:00,25877.269,25880.469,25865.269,25865.269,25860.77983870967,8.960638605677715,1.48282729380702,18.92653160841647
2023-01-16 18:10:00,25867.419,25880.999,25867.419,25875.469,25860.86861538461,9.444164419557847,56.06710827516404,18.92653160841647
2023-01-16 18:15:00,25872.319,25880.269,25870.419,25875.469,25860.9610806794,9.473152675303611,56.06710827516404,18.041011238298935
2023-01-16 18:20:00,25872.519,25872.519,25870.269,25870.269,25861.02473839662,9.167927484210548,26.324503307765724,18.041011238298935
2023-01-16 18:25:00,25872.999,25875.369,25867.269,25872.269,25861.091473794542,9.091646949623977,47.676003725714786,18.041011238298935
2023-01-16 18:30:00,25875.469,25895.469,25870.469,25890.469,25861.243833333327,10.227957881793692,91.66077610756916,17.52138451359123
2023-01-16 18:35:00,25895.999,25905.469,25887.269,25897.419,25861.46417598343,10.797389461665624,94.92134584976631,17.52138451359123
2023-01-16 18:40:00,25895.519,25920.319,25892.319,25920.319,25861.769864197526,12.026147357260937,98.58003655637096,17.52138451359123
2023-01-16 18:45:00,25925.519,25940.319,25922.519,25925.369,25862.184787321057,12.595708260313728,98.92241983027553,19.27903495274777
2023-01-16 18:50:00,25927.319,25937.469,25900.519,25912.469,25862.517922764222,14.335300527434228,44.322728242514515,19.27903495274777
2023-01-16 18:55:00,25910.469,25910.469,25895.319,25895.369,25862.74742424242,14.53635048976046,17.993269321490644,19.27903495274777
2023-01-16 19:00:00,25897.999,25942.269,25890.269,25912.269,25863.061811244974,17.21232545477757,62.28159952220754,20.978063090578296
2023-01-16 19:05:00,25910.319,25927.469,25885.519,25915.419,25863.339698602787,18.979302208007795,68.6026183618641,20.978063090578296
2023-01-16 19:10:00,25912.369,26025.999,25907.319,26025.469,25864.071380952373,26.100780621721547,97.5296391212472,20.978063090578296
2023-01-16 19:15:00,26020.369,26065.319,26015.269,26060.319,25865.153615384606,27.811439148741385,98.43995237144001,24.686136004421485
2023-01-16 19:20:00,26057.999,26085.469,26055.419,26065.469,25866.351450980383,27.971336352402663,98.59316929690179,24.686136004421485
2023-01-16 19:25:00,26060.519,26067.999,26025.319,26067.269,25867.446056530207,29.021955184373923,98.6835485999689,24.686136004421485
2023-01-16 19:30:00,26065.319,26077.369,26050.519,26072.469,25868.605007751932,28.86681552834711,99.0399155499381,28.293104081846217
2023-01-16 19:35:00,26070.999,26082.369,26055.369,26077.469,25869.7791734104,28.733471562036602,99.36860729919975,28.293104081846217
2023-01-16 19:40:00,26075.319,26097.999,26067.319,26092.469,25871.021413793096,28.872509307605437,99.7932667998436,28.293104081846217
2023-01-16 19:45:00,26095.999,26125.999,26080.319,26115.319,25872.371076190473,30.073044357062216,99.93219893860449,31.91687815105922
2023-01-16 19:50:00,26112.469,26130.419,26100.269,26125.419,25873.770685606054,30.078541188700733,99.95746742892229,31.91687815105922
